predicate,argument,role_type,reasons 1,reasons 2,reasons 3
invite,visitor,ARG0,"The PropBank ARG0 role for the predicate 'invite' should have the properties of being the person or entity that is being invited, and the invitation should be the action that is being performed on that person or entity.","The argument 'visitor' has the properties of being the person or entity that is being invited, and the invitation is the action that is being performed on that person or entity.","The argument 'visitor' fits the PropBank ARG0 role for the predicate 'invite' because it is the person or entity that is being invited to the event or activity. The invitation is the action that is being performed on the visitor, and the visitor is the person or entity that is being invited."
invite,visitor,ARG1,"The PropBank ARG1 role for the predicate 'invite' should have the properties of being a person or entity that is being invited, and the invitation should be a request or invitation to do something.","The argument 'visitor' has the properties of being a person or entity that is being invited, and the invitation should be a request or invitation to do something.",The argument 'visitor' fits the PropBank ARG1 role for the predicate 'invite' because it is the person or entity that is being invited to do something.
involve,instructor,ARG0,"The PropBank ARG0 role for the predicate 'involve' should have the properties of being a person, place, or thing that is involved in the action or event being described.","The argument 'instructor' has the properties of being a person who is involved in the action or event being described, and is typically the subject of the sentence.","The argument 'instructor' will fit the PropBank ARG0 role for the predicate 'involve' because it is the person or entity that is involved in the action or event being described, and is typically the subject of the sentence."
involve,instructor,ARG1,"The PropBank ARG1 role for the predicate 'involve' should have the properties of being a participant in the action described by the predicate, and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place. For example, in the sentence 'The company involved in the project', the entity 'company' is the ARG1 and is a participant in the action of being involved in the project.","The argument 'instructor' has the properties of being a participant in the action described by the predicate 'involve', and having a direct relationship with the action. It is a person or entity that is directly involved in the action, and is typically the one who is providing instruction or guidance.","The argument 'instructor' will fit the PropBank ARG1 role for the predicate 'involve' because it is a participant in the action described by the predicate, and has a direct relationship with the action. The instructor is typically the one who is providing instruction or guidance, and is therefore a key participant in the action of involving."
involve,lieutenant,ARG0,"The PropBank ARG0 role for the predicate 'involve' should have the properties of being a person, place, or thing that is involved in the action or event being described.","The argument 'lieutenant' has the properties of being a person, place, or thing that is involved in the action or event being described by the predicate 'involve'.",The argument 'lieutenant' will fit the PropBank ARG0 role for the predicate 'involve' because it is a person who is involved in the action or event being described by the predicate.
involve,lieutenant,ARG1,"The PropBank ARG1 role for the predicate 'involve' should have the properties of being a participant in the action described by the predicate, and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place. For example, in the sentence 'The company involved in the project', the entity 'company' is the ARG1 and is a participant in the action of being involved in the project.","The argument 'lieutenant' has the properties of being a participant in the action described by the predicate 'involve', and having a direct relationship with the action. It is a person or entity that is directly involved in the action, and is typically a subordinate or assistant to a higher-ranking officer.","The argument 'lieutenant' will fit the PropBank ARG1 role for the predicate 'involve' because it is a participant in the action described by the predicate, and has a direct relationship with the action. The lieutenant is typically a subordinate or assistant to a higher-ranking officer, and is involved in the action of the sentence."
involve,lover,ARG0,"The PropBank ARG0 role for the predicate 'involve' should have the properties of being a person, place, or thing that is involved in the action or event being described.",The argument 'lover' has the property of being a person who is involved in the action or event being described.,The argument 'lover' fits the PropBank ARG0 role for the predicate 'involve' because it is a person who is involved in the action or event being described.
involve,lover,ARG1,"The PropBank ARG1 role for the predicate 'involve' should have the properties of being a participant in the action described by the predicate, and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place. For example, in the sentence 'The company involved in the project', the entity 'company' is the ARG1 and is a participant in the action of being involved in the project.","The argument 'lover' has the properties of being a participant in the action described by the predicate 'involve', and having a direct relationship with the action. Specifically, the argument 'lover' is a person who is directly involved in the action of being a lover, and is a participant in the action of being involved in a romantic relationship.","The argument 'lover' will fit the PropBank ARG1 role for the predicate 'involve' because it is a participant in the action of being involved in a romantic relationship, and is a direct object of the verb 'involve'."
involve,woman,ARG0,"The PropBank ARG0 role for the predicate 'involve' should have the properties of being a person, place, or thing that is involved in the action or event being described.","The argument 'woman' has the properties of being a person, which is relevant to the predicate 'involve'.",The argument 'woman' will fit the PropBank ARG0 role for the predicate 'involve' because it is a person who is involved in the action or event being described.
involve,woman,ARG1,"The PropBank ARG1 role for the predicate 'involve' should have the properties of being a participant in the action described by the predicate, and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place. For example, in the sentence 'The company involved in the project', the entity 'company' is the ARG1 and is a participant in the action of being involved in the project.","The argument 'woman' has the properties of being a participant in the action described by the predicate 'involve', and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place.","The argument 'woman' will fit the PropBank ARG1 role for the predicate 'involve' because it is a participant in the action described by the predicate, and has a direct relationship with the action. The ARG1 role is typically assigned to the subject of the sentence, and in this case, the subject is a woman who is involved in the action."
involve,dog,ARG0,"The PropBank ARG0 role for the predicate 'involve' should have the properties of being a person, place, or thing that is involved in the action or event being described.","The argument 'dog' has the properties of being a living being, a member of the animal kingdom, and a participant in the action or event being described.",The argument 'dog' will fit the PropBank ARG0 role for the predicate 'involve' because it is a living being that is a member of the animal kingdom and a participant in the action or event being described.
involve,dog,ARG1,"The PropBank ARG1 role for the predicate 'involve' should have the properties of being a participant in the action described by the predicate, and having a direct relationship with the action. This could include being a person, object, or entity that is directly involved in the action, or being a location where the action takes place. For example, in the sentence 'The company involved in the project', the entity 'company' is the ARG1 and is a participant in the action of being involved in the project.","The argument 'dog' has the properties of being a participant in the action described by the predicate 'involve', and having a direct relationship with the action. It is a living entity that is directly involved in the action of being involved in the project.","The argument 'dog' will fit the PropBank ARG1 role for the predicate 'involve' because it is a participant in the action described by the predicate, and has a direct relationship with the action. The dog is directly involved in the action of being involved in the project, and is a living entity that is directly involved in the action."
kick,donkey,ARG0,"The PropBank ARG0 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that performs the action of kicking.","The argument 'donkey' has the properties of a 'kicked' or 'kickable' entity, which is the entity that is being kicked.","The argument 'donkey' will fit the PropBank ARG0 role for the predicate 'kick' because it is the entity that is being kicked. The ARG0 role is typically used for the entity that is performing the action, and in this case, the donkey is the one being kicked."
kick,donkey,ARG1,"The PropBank ARG1 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that initiates the kicking action.","The argument 'donkey' has the properties of a 'kicked' or 'kickable' entity, which is the entity that is being kicked.","The argument 'donkey' will fit the PropBank ARG1 role for the predicate 'kick' because it is the entity that is being kicked. The ARG1 role is typically used for the entity that is performing the action, and in this case, the donkey is the one being kicked."
kick,girl,ARG0,"The PropBank ARG0 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that performs the action of kicking.","The argument 'girl' has the properties of a 'kicked' or a 'kickable' entity, which is the entity that is being kicked.","The argument 'girl' will fit the PropBank ARG0 role for the predicate 'kick' because it is the entity that is being kicked. The ARG0 role is typically used for the entity that is performing the action, and in this case, the girl is the one who is being kicked."
kick,girl,ARG1,"The PropBank ARG1 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that initiates the kicking action.","The argument 'girl' has the properties of a 'kicked' or a 'kicking target', which is the entity that is being kicked.","The argument 'girl' fits the PropBank ARG1 role for the predicate 'kick' because it is the entity that is being kicked. The ARG1 role is typically assigned to the entity that is performing the action, and in this case, the girl is the one who is being kicked."
kick,janitor,ARG0,"The PropBank ARG0 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that performs the action of kicking.",The argument 'janitor' has the property of being a 'kicking agent' or a 'kicker' for the predicate 'kick'.,The argument 'janitor' will fit the PropBank ARG0 role for the predicate 'kick' because the janitor is the entity that performs the action of kicking. The janitor is the subject of the sentence and is the entity that is performing the action of kicking.
kick,janitor,ARG1,"The PropBank ARG1 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that initiates the kicking action.",The argument 'janitor' has the property of being a 'kicking agent' or 'kicker' for the predicate 'kick'.,"The argument 'janitor' will fit the PropBank ARG1 role for the predicate 'kick' because the janitor is the entity that initiates the kicking action. The janitor is the one who kicks the ball, and therefore, they are the kicker or kicking agent."
kick,punter,ARG0,"The PropBank ARG0 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that performs the action of kicking.","The argument 'punter' has the property of being the entity that performs the action of kicking, which is relevant to the predicate 'kick'.","The argument 'punter' fits the PropBank ARG0 role for the predicate 'kick' because it is the entity that performs the action of kicking. The ARG0 role is typically assigned to the entity that performs the action of the verb, and in this case, the entity 'punter' is the one who kicks the ball."
kick,punter,ARG1,"The PropBank ARG1 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that initiates the kicking action.","The argument 'punter' has the property of being the entity that initiates the kicking action, making it a relevant property for the predicate 'kick'.",The argument 'punter' fits the PropBank ARG1 role for the predicate 'kick' because it is the entity that initiates the kicking action.
kick,wimp,ARG0,"The PropBank ARG0 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that performs the action of kicking.",The argument 'wimp' has the property of being a 'victim' or a 'target' of the action of 'kicking'.,"The argument 'wimp' will fit the PropBank ARG0 role for the predicate 'kick' because it is the entity that is being acted upon or affected by the action of 'kicking'. In other words, 'wimp' is the 'kicked' entity."
kick,wimp,ARG1,"The PropBank ARG1 role for the predicate 'kick' should have the properties of a 'kicker' or a 'kicking agent', which is the entity that initiates the kicking action.","The argument 'wimp' has the property of being a 'kicked' or 'kickable' entity, as it is the object of the predicate 'kick'.","The argument 'wimp' will fit the PropBank ARG1 role for the predicate 'kick' because it is the entity that is being kicked or hit. The ARG1 role is typically used for the entity that is performing the action, and in this case, the entity that is being kicked is the ARG1."
kill,assassin,ARG0,"The PropBank ARG0 role for the predicate 'kill' should have the properties of being the agent of the action, causing the death or harm of the entity being acted upon.","The argument 'assassin' has the properties of being a person who is skilled in the art of killing, often for hire or as a means of eliminating a target. It is a relevant property for the predicate 'kill' because it suggests that the action of killing is being carried out by a professional or someone with specialized training in the art of killing.","The argument 'assassin' will fit the PropBank ARG0 role for the predicate 'kill' because it is a person who is skilled in the art of killing, often for hire or as a means of eliminating a target. This fits the role of the agent of the action, causing the death or harm of the entity being acted upon."
kill,assassin,ARG1,"The PropBank ARG1 role for the predicate 'kill' should have the properties of being a direct object, a patient, and a theme. This means that the argument should be the entity that is being killed, and it should be the entity that is experiencing the action of being killed. Additionally, the argument should be the entity that is the focus of the action, and it should be the entity that is the main subject of the sentence.","The argument 'assassin' has the properties of being a direct object, a patient, and a theme for the predicate 'kill'.","The argument 'assassin' will fit the PropBank ARG1 role for the predicate 'kill' because it is the entity that is performing the action of killing, and it is the entity that is the focus of the action."
kill,farmer,ARG0,"The PropBank ARG0 role for the predicate 'kill' should have the properties of being the agent of the action, causing the death or harm of the entity being acted upon.","The argument 'farmer' has the property of being the agent of the action, causing the death or harm of the entity being acted upon.",The argument 'farmer' fits the PropBank ARG0 role for the predicate 'kill' because it is the entity that is causing the death or harm of the entity being acted upon.
kill,farmer,ARG1,"The PropBank ARG1 role for the predicate 'kill' should have the properties of being a direct object, a patient, and a theme. This means that the argument should be the entity that is being killed, and it should be the entity that is experiencing the action of being killed. Additionally, the argument should be the entity that is the focus of the action, and it should be the entity that is the main subject of the sentence.","The argument 'farmer' has the properties of being a direct object, a patient, and a theme for the predicate 'kill'.","The argument 'farmer' will fit the PropBank ARG1 role for the predicate 'kill' because it is the entity that is being killed, and it is the entity that is experiencing the action of being killed. It is also the entity that is the focus of the action, and it is the entity that is the main subject of the sentence. Therefore, the argument 'farmer' has the properties of being a direct object, a patient, and a theme for the predicate 'kill'."
kill,secretary,ARG0,"The PropBank ARG0 role for the predicate 'kill' should have the properties of being the agent of the action, causing the death or harm of the entity being acted upon.","The argument 'secretary' has the properties of being a person, a human being, and a member of a specific organization or group, in this case, the organization or group that the agent is acting on behalf of.","The argument 'secretary' will not fit the PropBank ARG0 role for the predicate 'kill' because the ARG0 role is typically associated with the agent of the action, and the secretary is not typically considered an agent in the context of killing. The ARG0 role is more commonly associated with verbs that involve a human agent, such as 'kill' or 'attack'."
kill,secretary,ARG1,"The PropBank ARG1 role for the predicate 'kill' should have the properties of being a direct object, a patient, and a theme. This means that the argument should be the entity that is being killed, and it should be the entity that is experiencing the action of being killed. Additionally, the argument should be the entity that is the focus of the action, and it should be the entity that is the main subject of the sentence.","The argument 'secretary' has the properties of being a direct object, a patient, and a theme for the predicate 'kill'.","The argument 'secretary' will fit the PropBank ARG1 role for the predicate 'kill' because it is the entity that is being killed, and it is the entity that is experiencing the action of being killed. It is also the entity that is the focus of the action, and it is the entity that is the main subject of the sentence. Therefore, the argument 'secretary' has the relevant properties to fill the PropBank ARG1 role for the predicate 'kill'."
kill,victim,ARG0,"The PropBank ARG0 role for the predicate 'kill' should have the properties of being the agent of the action, causing the death or harm of the entity being acted upon.",The argument 'victim' has the properties of being the entity that is harmed or killed by the action of the predicate 'kill'.,"The argument 'victim' will fit the PropBank ARG0 role for the predicate 'kill' because it is the entity that is harmed or killed by the action of the predicate. The ARG0 role is typically assigned to the entity that is the subject of the action, and in this case, the victim is the entity that is harmed or killed by the action of the predicate 'kill'."
kill,victim,ARG1,"The PropBank ARG1 role for the predicate 'kill' should have the properties of being a direct object, a patient, and a theme. This means that the argument should be the entity that is being killed, and it should be the entity that is experiencing the action of being killed. Additionally, the argument should be the entity that is the focus of the action, and it should be the entity that is the main subject of the sentence.","The argument 'victim' has the properties of being a direct object, a patient, and a theme for the predicate 'kill'.","The argument 'victim' will fit the PropBank ARG1 role for the predicate 'kill' because it is the entity that is being killed, and it is the entity that is experiencing the action of being killed. It is the entity that is the focus of the action, and it is the entity that is the main subject of the sentence. Therefore, the argument 'victim' has the properties of being a direct object, a patient, and a theme, which makes it a good fit for the PropBank ARG1 role for the predicate 'kill'."
kiss,bride,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'bride' has the properties of being a person, a woman, and a potential object of the action of kissing.",The argument 'bride' will fit the PropBank ARG0 role for the predicate 'kiss' because it is a person who is being kissed.
kiss,bride,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'bride' has the properties of being a person, a woman, and a potential object of the action of kissing.",The argument 'bride' fits the PropBank ARG1 role for the predicate 'kiss' because it is a person who is being kissed.
kiss,dog,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'dog' has the properties of being a living being, a non-human animal, and a non-human animal that is capable of being kissed.",The argument 'dog' fits the PropBank ARG0 role for the predicate 'kiss' because it is a living being that can be kissed.
kiss,dog,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'dog' has the properties of being a living being, a non-human animal, and a recipient of the action of being kissed.",The argument 'dog' fits the PropBank ARG1 role for the predicate 'kiss' because it is a living being that can be kissed.
kiss,frog,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'frog' has the properties of being a living thing, a vertebrate, and a non-human animal.","The argument 'frog' will not fit the PropBank ARG0 role for the predicate 'kiss' because frogs are not typically associated with the act of kissing. The ARG0 role is typically filled by a person or a thing that is being kissed, not a non-human animal."
kiss,frog,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'frog' has the properties of being a living thing, a vertebrate, and a non-human animal.","The argument 'frog' will not fit the PropBank ARG1 role for the predicate 'kiss' because frogs are not capable of kissing. The ARG1 role requires a living thing that is capable of kissing, and frogs do not meet this criteria."
kiss,lover,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,The argument 'lover' has the property of being a person who is involved in the kissing action.,The argument 'lover' fits the PropBank ARG0 role for the predicate 'kiss' because it is the person who is kissing the other person.
kiss,lover,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,The argument 'lover' has the property of being a person who is involved in the kissing action.,The argument 'lover' fits the PropBank ARG1 role for the predicate 'kiss' because it is the person who is kissing the other person.
kiss,niece,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'niece' has the property of being a person, which is relevant to the predicate 'kiss' as it is the person being kissed.",The argument 'niece' will fit the PropBank ARG0 role for the predicate 'kiss' because it is a person who is being kissed.
kiss,niece,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'niece' has the property of being a person, which is relevant to the predicate 'kiss' as it is the person being kissed.",The argument 'niece' fits the PropBank ARG1 role for the predicate 'kiss' because it is the person being kissed.
kiss,princess,ARG0,The PropBank ARG0 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'princess' has the properties of being a person, as it is a noun that refers to a human being, and it is the object of the predicate 'kiss', which is a verb that takes a person as its object.","The argument 'princess' will fit the PropBank ARG0 role for the predicate 'kiss' because it is a noun that refers to a human being, and it is the object of the predicate 'kiss', which is a verb that takes a person as its object. Therefore, the argument 'princess' has the properties of being a person, which makes it a good fit for the ARG0 role."
kiss,princess,ARG1,The PropBank ARG1 role for the predicate 'kiss' should have the properties of being a person or a thing that is being kissed.,"The argument 'princess' has the properties of being a person, as it is a noun that refers to a human being, and it is the object of the predicate 'kiss', which is a verb that typically involves physical contact between two people.","The argument 'princess' will fit the PropBank ARG1 role for the predicate 'kiss' because it is a noun that refers to a human being, and it is the object of the predicate 'kiss', which is a verb that typically involves physical contact between two people."
lecture,child,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,"The argument 'child' has the property of being the recipient of the lecture, as it is the person who is being taught or instructed by the speaker.","The argument 'child' will fit the PropBank ARG0 role for the predicate 'lecture' because it is the person who is being taught or instructed by the speaker. The ARG0 role is typically used for the person or thing that is being acted upon or affected by the action described by the predicate. In the case of the predicate 'lecture', the ARG0 role is the person who is being taught or instructed, which is the child."
lecture,child,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'child' has the properties of being a recipient of the lecture, and having a direct relationship with the topic of the lecture.",The argument 'child' will fit the PropBank ARG1 role for the predicate 'lecture' because it is the person or entity that is being lectured or taught. The child is the recipient of the lecture and has a direct relationship with the topic of the lecture.
lecture,coach,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,The argument 'coach' has the property of being a person who is giving a lecture.,"The argument 'coach' will fit the PropBank ARG0 role for the predicate 'lecture' because the role requires a person who is giving a lecture. The argument 'coach' is a person who is giving a lecture, so it fits the role."
lecture,coach,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'coach' has the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.",The argument 'coach' fits the PropBank ARG1 role for the predicate 'lecture' because it is the speaker or presenter of the lecture.
lecture,cop,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,"The argument 'cop' in the predicate 'lecture' has the properties of being the copula, which connects the subject to the predicate, and is typically a linking verb such as 'is' or 'was'.","The argument 'cop' will fit the PropBank ARG0 role for the predicate 'lecture' because it is the linking verb that connects the subject to the predicate, and is typically a copula such as 'is' or 'was'."
lecture,cop,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'cop' for the predicate 'lecture' has the properties of being a copular verb, indicating a relationship between the subject and the object, and being in the same sentence as the subject and object.","The argument 'cop' will fit the PropBank ARG1 role for the predicate 'lecture' because it is a copular verb that indicates a relationship between the subject and the object, and is in the same sentence as the subject and object."
lecture,freshman,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,"The argument 'freshman' has the property of being a student, which is relevant to the predicate 'lecture' as it implies that the speaker is giving a lecture to a group of students.",The argument 'freshman' will fit the PropBank ARG0 role for the predicate 'lecture' because it is a student who is receiving the lecture.
lecture,freshman,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'freshman' has the property of being a student, which is relevant to the predicate 'lecture' as it suggests that the speaker is addressing a group of students.","The argument 'freshman' will fit the PropBank ARG1 role for the predicate 'lecture' because it is a student who is being addressed by the speaker. The speaker is likely giving a lecture to the freshman students, and the freshman students are the primary audience for the lecture."
lecture,parent,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,The argument 'parent' has the property of being the person who is giving the lecture.,The argument 'parent' will fit the PropBank ARG0 role for the predicate 'lecture' because the parent is the person who is giving the lecture.
lecture,parent,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'parent' has the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.",The argument 'parent' will fit the PropBank ARG1 role for the predicate 'lecture' because it is the speaker or presenter of the lecture.
lecture,policeman,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,"The argument 'policeman' has the property of being a person who is involved in the lecture, specifically as a speaker or presenter.",The argument 'policeman' will fit the PropBank ARG0 role for the predicate 'lecture' because it is the person who is giving the lecture.
lecture,policeman,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'policeman' has the properties of being a person who is involved in the lecture, and having a direct relationship with the topic of the lecture.","The argument 'policeman' will fit the PropBank ARG1 role for the predicate 'lecture' because it is a person who is involved in the lecture, and has a direct relationship with the topic of the lecture."
lecture,student,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,The argument 'student' has the property of being the person or entity that is receiving the lecture.,"The argument 'student' fits the PropBank ARG0 role for the predicate 'lecture' because it is the person or entity that is receiving the lecture. The ARG0 role is typically the subject of the sentence, and in this case, the student is the person or entity that is receiving the lecture."
lecture,student,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'student' has the properties of being a recipient of the lecture, and having a direct relationship with the topic of the lecture.","The argument 'student' will fit the PropBank ARG1 role for the predicate 'lecture' because it is the person or entity that is receiving the lecture or instruction. The ARG1 role is typically the subject of the sentence, and in this case, the student is the person or entity that is receiving the lecture."
lecture,teacher,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,The argument 'teacher' has the property of being the speaker or the person giving the lecture.,The argument 'teacher' fits the PropBank ARG0 role for the predicate 'lecture' because it is the person who is giving the lecture. The ARG0 role is typically used for the speaker or the person who is performing the action described by the predicate.
lecture,teacher,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'teacher' has the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.",The argument 'teacher' fits the PropBank ARG1 role for the predicate 'lecture' because it is the speaker or presenter of the lecture.
lecture,teenager,ARG0,The PropBank ARG0 role for the predicate 'lecture' should have the properties of being the speaker or the person giving the lecture.,"The argument 'teenager' has the property of being a young person, which is relevant to the predicate 'lecture' as it implies that the person giving the lecture is a young person.",The argument 'teenager' will fit the PropBank ARG0 role for the predicate 'lecture' because it is a young person who is giving the lecture.
lecture,teenager,ARG1,"The PropBank ARG1 role for the predicate 'lecture' should have the properties of being a speaker or presenter, and having a direct relationship with the topic of the lecture.","The argument 'teenager' has the properties of being a student, having a direct relationship with the topic of the lecture, and being a member of a particular age group.","The argument 'teenager' will fit the PropBank ARG1 role for the predicate 'lecture' because it is a student who is participating in the lecture, and is therefore a direct object of the verb 'lecture'."
lift,bellboy,ARG0,"The PropBank ARG0 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in a sentence, as it is the entity that is being lifted or moved. This role is typically represented by the pronoun 'it' or a noun phrase that refers to the entity being lifted. For example, 'The lift lifted the box' or 'The box was lifted by the lift.'","The argument 'bellboy' has the property of being a 'theme' in the sentence 'The bellboy lifted the box'. It is the entity that is being lifted or moved by the predicate 'lift'. Therefore, the argument 'bellboy' has the relevant properties of being a 'theme' in the sentence.","The argument 'bellboy' will fit the PropBank ARG0 role for the predicate 'lift' because it is the entity that is being lifted or moved by the predicate. The ARG0 role is typically represented by the pronoun 'it' or a noun phrase that refers to the entity being lifted or moved. Therefore, the argument 'bellboy' fits the ARG0 role for the predicate 'lift' because it is the entity that is being lifted or moved."
lift,bellboy,ARG1,"The PropBank ARG1 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in the sense that it is the entity that is being lifted or moved by the action of the predicate. For example, in the sentence 'The lift lifted the box to the top floor,' the box is the patient or theme of the predicate 'lift.'",The argument 'bellboy' has the property of being a 'theme' in the sense that it is the entity that is being lifted or moved by the action of the predicate 'lift'.,"The argument 'bellboy' will fit the PropBank ARG1 role for the predicate 'lift' because it is the entity that is being lifted or moved by the action of the predicate. In this case, the bellboy is the one who is lifting the box, so the argument 'bellboy' is the theme of the predicate 'lift'."
lift,bricks,ARG0,"The PropBank ARG0 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in a sentence, as it is the entity that is being lifted or moved. This role is typically represented by the pronoun 'it' or a noun phrase that refers to the entity being lifted. For example, 'The lift lifted the box' or 'The box was lifted by the lift.'",The argument 'bricks' has the property of being a 'patient' or 'theme' in the sentence 'The lift lifted the bricks.' It is the entity that is being lifted or moved by the lift.,"The argument 'bricks' will fit the PropBank ARG0 role for the predicate 'lift' because it is the entity that is being lifted or moved by the lift. The ARG0 role is typically used to indicate the entity that is being acted upon or affected by the action of the verb. In this case, the bricks are being lifted by the lift, so they fit the ARG0 role."
lift,bricks,ARG1,"The PropBank ARG1 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in the sense that it is the entity that is being lifted or moved by the action of the predicate. For example, in the sentence 'The lift lifted the box to the top floor,' the box is the patient or theme of the predicate 'lift.'",The argument 'bricks' has the property of being a 'patient' or 'theme' of the predicate 'lift'.,"The argument 'bricks' will fit the PropBank ARG1 role for the predicate 'lift' because it is the entity that is being lifted or moved by the action of the predicate. In this case, the bricks are being lifted by the lift, so they are the patient or theme of the predicate."
lift,infant,ARG0,"The PropBank ARG0 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in a sentence, as it is the entity that is being lifted or moved. This role is typically represented by the pronoun 'it' or a noun phrase that refers to the entity being lifted. For example, 'The lift lifted the box' or 'The box was lifted by the lift.'","The argument 'infant' has the properties of a 'patient' or 'theme' in a sentence, as it is the entity that is being lifted or moved by the predicate 'lift'.","The argument 'infant' will fit the PropBank ARG0 role for the predicate 'lift' because it is the entity that is being lifted or moved by the predicate. The ARG0 role is typically represented by the pronoun 'it' or a noun phrase that refers to the entity being lifted or moved. In this case, the argument 'infant' is the entity being lifted, so it fits the ARG0 role."
lift,infant,ARG1,"The PropBank ARG1 role for the predicate 'lift' should have the properties of a 'patient' or 'theme' in the sense that it is the entity that is being lifted or moved by the action of the predicate. For example, in the sentence 'The lift lifted the box to the top floor,' the box is the patient or theme of the predicate 'lift.'",The argument 'infant' has the properties of a 'patient' or 'theme' in the sense that it is the entity that is being lifted or moved by the action of the predicate 'lift'.,"The argument 'infant' will fit the PropBank ARG1 role for the predicate 'lift' because it is the entity that is being lifted or moved by the action of the predicate. The PropBank ARG1 role is typically assigned to the entity that is the focus of the action, and in this case, the infant is the one being lifted or moved."
