predicate,argument,role_type,reasons 1,reasons 2,reasons 3
frighten,hiker,ARG0,The PropBank ARG0 role for the predicate 'frighten' should have the properties of being the causer or agent of fear.,"The argument 'hiker' has the properties of being a potential experiencer or victim of fear, depending on its role in the context of the predicate 'frighten'.","The argument 'hiker' does not typically fit the PropBank ARG0 role for the predicate 'frighten', as ARG0 is expected to be the causer of fear, not the experiencer."
frighten,hiker,ARG1,The ARG1 of 'frighten' typically represents the entity that experiences fear or is scared as a result of the action. It is the experiencer of the emotion induced by the predicate.,"The argument 'hiker' has the property of being an animate entity, capable of experiencing emotions such as fear, making it a suitable candidate for the ARG1 role of the predicate 'frighten', which requires an experiencer of fear.","The argument 'hiker' fits well into the PropBank ARG1 role for the predicate 'frighten' as it possesses the necessary properties of being an animate entity capable of experiencing fear, aligning with the role's requirement for an experiencer of the action."
frighten,maid,ARG0,"The PropBank ARG0 role for the predicate 'frighten' should have the properties of being the causer of fear, the entity that frightens or scares someone or something.","The argument 'maid' can be the entity that experiences fear or the entity that causes fear, depending on its role in the context (ARG0 as the causer of fear or ARG1 as the entity that is frightened).","If the 'maid' is the entity causing fear, she fits the PropBank ARG0 role for the predicate 'frighten' as the causer of fear. However, without specific context indicating that the maid is causing fear, this fit might not be immediately intuitive, as 'maid' typically does not connote a source of fear. The fit is context-dependent."
frighten,maid,ARG1,The PropBank ARG1 role for the predicate 'frighten' should have the properties of being the entity that experiences fear or is scared as a result of the action.,"The argument 'maid' has the property of being a potential experiencer of fear or being scared, fitting the role of an entity that can be frightened.",The argument 'maid' fits well into the PropBank ARG1 role for the predicate 'frighten' as it possesses the relevant property of being an entity that can experience fear or be scared.
frighten,monster,ARG0,The PropBank ARG0 role for the predicate 'frighten' should have the properties of being the causer or agent of fear.,"The argument 'monster' has the properties of being a potential causer or source of fear, aligning with the role of an agent or entity that can induce fear in others.","The argument 'monster' fits well with the PropBank ARG0 role for the predicate 'frighten', as it embodies the properties of being the causer or agent of fear."
frighten,monster,ARG1,The PropBank ARG1 role for the predicate 'frighten' should have the properties of being the entity that experiences fear or is scared as a result of the action.,"The argument 'monster' has the relevant properties of being a potential source of fear or threat, which can cause someone to be frightened.","The argument 'monster' does not fit the PropBank ARG1 role for the predicate 'frighten' as ARG1 is meant to be the entity that experiences fear, not the source of fear."
frighten,nurse,ARG0,The PropBank ARG0 role for the predicate 'frighten' should have the properties of being the causer of fear or the entity that frightens someone or something.,"The argument 'nurse' can possess the property of being the causer of fear, depending on the context in which it is used with the predicate 'frighten'. It implies that in a specific scenario, the nurse could be the entity that causes fear in another entity.","The argument 'nurse' fits well into the PropBank ARG0 role for the predicate 'frighten' as the causer of fear, assuming the context supports the nurse being the entity that induces fear."
frighten,nurse,ARG1,The PropBank ARG1 role for the predicate 'frighten' should have the properties of being the entity that experiences fear or is frightened by the action or presence of ARG0.,"The argument 'nurse' has the relevant property of being capable of experiencing fear, thus fitting the role of an entity that can be frightened.","The argument 'nurse' fits well into the PropBank ARG1 role for the predicate 'frighten' as it is an entity capable of experiencing fear, aligning with the requirement for ARG1 to be the entity that is frightened."
frighten,snake,ARG0,The PropBank ARG0 role for the predicate 'frighten' should have the properties of being the causer of fear or the entity that frightens someone or something.,The argument 'snake' has the properties of being capable of causing fear or being the entity that frightens someone or something.,"The argument 'snake' fits well into the PropBank ARG0 role for the predicate 'frighten' as it possesses the relevant properties of being capable of causing fear, aligning with the role of the causer of fear."
frighten,snake,ARG1,The entity that gets scared or frightened,"The argument 'snake' can be an entity that causes fear or anxiety, fitting the role of the agent that frightens someone or something.","In the context of 'frighten', the argument 'snake' would typically fit better as an ARG0, the causer of fear, rather than ARG1, which is usually the entity that experiences fear. However, without context indicating the snake is being frightened, its fit for ARG1 is not aligned with the typical semantic role expectations."
govern,president,ARG0,"agent, typically a person or an organization that governs or rules","The argument 'president' has properties of being an agent, typically a person who holds a position of authority or command, capable of governing or ruling over a political entity such as a country or state.","The argument 'president' fits very well into the PropBank ARG0 role for the predicate 'govern', as it embodies the properties of an agent with authority and capability to govern, aligning with the expected characteristics of ARG0."
govern,president,ARG1,"The ARG1 of 'govern' typically refers to the entity that is doing the governing, such as a government, ruler, or administrative body.","The argument 'president' has the properties of being an agent or actor capable of governing, typically referring to an individual who holds a position of authority or leadership within a governmental or organizational structure.","The argument 'president' fits very well with the PropBank ARG1 role for the predicate 'govern', as it embodies the characteristics of an agent or actor with the authority and capacity to govern."
govern,territory,ARG0,"agent, typically a person or an organization that governs or rules","entity, typically a geographical area or political unit over which governance or control is exercised","Poor fit. The ARG0 role for 'govern' typically refers to an agent (person or organization) that performs the action of governing, not the entity (like 'territory') over which governance is exercised."
govern,territory,ARG1,"The ARG1 of 'govern' typically refers to the entity that is doing the governing, such as a government, ruler, or administrative body.","The argument 'territory' refers to the entity that is being governed or under the administration of a governing body, ruler, or government. It highlights the domain or area of influence of the governing entity.","The argument 'territory' does not fit the PropBank ARG1 role for the predicate 'govern', as ARG1 is meant to represent the entity that is doing the governing, not the entity that is being governed."
govern,villagers,ARG0,"agent, typically a person or an organization that governs or rules","typically the governed or ruled, not the governing agent","Poorly, as ARG0 typically denotes the governor, not the governed."
govern,villagers,ARG1,"The ARG1 of 'govern' typically refers to the entity that is doing the governing, which is often a person, group of people, or an organization that holds authority or control over a particular domain, such as a country, region, or institution.","The argument 'villagers' refers to a group of people living in a village. This group can be governed, but it is not typically the agent doing the governing. Instead, 'villagers' would more likely fit a role of those being governed or affected by the governing action, rather than the ARG1 role which is the governor.","Poorly, as 'villagers' does not align with the typical properties of an ARG1 for 'govern', which is expected to be the governor or governing body, not those being governed."
grab,banana,ARG0,The PropBank ARG0 role for the predicate 'grab' typically refers to the agent or entity performing the action of grabbing. This role is usually assigned to the subject in a sentence who initiates the grab action.,The argument 'banana' has properties relevant to being an object that can be grabbed. It is tangible and can be physically manipulated.,"The argument 'banana' does not fit the PropBank ARG0 role for the predicate 'grab' because ARG0 is typically the agent performing the action, whereas 'banana' is more suitable as an ARG1, the entity being acted upon."
grab,banana,ARG1,"The PropBank ARG1 role for the predicate 'grab' typically refers to the entity that is performing the action of grabbing. This entity is usually animate, such as a person or an animal, capable of initiating and executing the action.",The argument 'banana' has properties relevant to being an object that can be grabbed. It is tangible and has a physical form that allows it to be held or carried.,"The argument 'banana' does not fit the PropBank ARG1 role for the predicate 'grab' because ARG1 typically refers to the entity performing the action, which should be animate, whereas 'banana' is an inanimate object and would more appropriately fit a role as the object being grabbed, not the entity performing the action."
grab,quarterback,ARG0,The PropBank ARG0 role for the predicate 'grab' typically refers to the agent or entity performing the action of grabbing. This role is usually assigned to the subject in a sentence who initiates the grab action.,"The argument 'quarterback' has properties relevant to being an animate, capable agent, likely to perform actions or be involved in situations requiring physical movement or decision-making. As a specific role in sports, particularly in American football, a quarterback is understood to have the ability to grab objects like a football, making the argument semantically fit for roles involving agency and physical action.","The argument 'quarterback' fits well with the PropBank ARG0 role for the predicate 'grab' as it embodies the properties of an agent capable of performing the action. Given the quarterback's role involves handling a football, this makes the semantic fit particularly strong for actions like grabbing."
grab,quarterback,ARG1,"The PropBank ARG1 role for the predicate 'grab' typically refers to the entity performing the action of grabbing, often characterized as the grabber or agent.","The argument 'quarterback' has properties relevant to being an agent capable of performing actions, specifically the action of grabbing. It implies the quarterback is the entity doing the grabbing, highlighting agency, intentionality, and physical capability.","The argument 'quarterback' fits well with the PropBank ARG1 role for the predicate 'grab', as it possesses the necessary properties of agency, intentionality, and physical capability, making it a semantically appropriate agent for the action."
grab,stewardess,ARG0,"The PropBank ARG0 role for the predicate 'grab' typically refers to the agent or entity performing the action of grabbing. This role should have properties indicating volition, control, and physical capability, as it involves the intentional act of seizing or taking hold of something with the hands or arms.","The argument 'stewardess' has properties of being a human, capable of volitional actions, and having physical capability, which are relevant for performing the action of grabbing as indicated by the predicate 'grab'.","The argument 'stewardess' fits well with the PropBank ARG0 role for the predicate 'grab', as it possesses the necessary properties of being a human, capable of volitional actions, and having physical capability, which are essential for performing the action of grabbing."
grab,stewardess,ARG1,"The PropBank ARG1 role for the predicate 'grab' typically refers to the entity that is performing the action of grabbing. This entity is usually animate, such as a person or an animal, capable of initiating and executing the action.","The argument 'stewardess' has the properties of being animate, human, and capable of performing actions, making it a suitable candidate for the ARG1 role in the context of the predicate 'grab', which requires an entity that can initiate and execute the action.","The argument 'stewardess' fits well into the PropBank ARG1 role for the predicate 'grab' as it possesses the necessary properties of being animate, human, and capable of performing actions, which aligns with the requirements for an entity to execute the action of grabbing."
grade,examination,ARG0,"grader, evaluator",entity being evaluated,"Poor fit. 'Examination' fits better as ARG1, the entity being graded, rather than ARG0, which is the grader."
grade,examination,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The entity that is being graded or evaluated, typically a test, paper, or assignment.","The argument 'examination' does not fit the PropBank ARG1 role for the predicate 'grade', as ARG1 typically refers to the entity performing the grading, not the entity being graded."
grade,foreman,ARG0,"grader, evaluator","authority, evaluator, supervisor","The argument 'foreman' fits well as PropBank ARG0 for the predicate 'grade', as it embodies the properties of an authority, evaluator, or supervisor, which are relevant for someone performing the action of grading."
grade,foreman,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The argument 'foreman' can be an entity responsible for grading or evaluating, particularly in contexts related to construction, mining, or any field where a foreman might assess the work or performance of others. However, without context, it's not a typical or expected grader in educational or standardized testing scenarios.","The fit is context-dependent; in scenarios related to construction, mining, or similar fields where a foreman might evaluate work, the fit is good. In traditional educational or testing contexts, the fit is poor."
grade,paper,ARG0,"grader, evaluator",object being evaluated or assessed,"Poor fit. 'Paper' fits better as ARG1, the entity being graded, rather than ARG0, which is the grader."
grade,paper,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The entity that is being graded, typically a student's assignment or exam.","The argument 'paper' does not fit the PropBank ARG1 role for the predicate 'grade', as ARG1 is expected to be the entity performing the grading, not the entity being graded."
grade,professor,ARG0,"grader, evaluator","authority, evaluator, educator","The argument 'professor' fits very well with the PropBank ARG0 role for the predicate 'grade', as it embodies the properties of an authority, evaluator, and educator, which are essential for the role of grading or evaluating student performance."
grade,professor,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The argument 'professor' has the relevant property of being an agent capable of performing the action of grading, typically in an academic context.","The argument 'professor' fits very well with the PropBank ARG1 role for the predicate 'grade', as it embodies the agent who performs the action of grading."
grade,pupil,ARG0,"grader, evaluator","recipient of the grade, one who is graded","Poor fit. ARG0 for 'grade' typically refers to the grader or evaluator, not the recipient of the grade."
grade,pupil,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The entity that receives the action of being graded, typically in the context of receiving a score or evaluation for their work or performance.","The argument 'pupil' does not fit the PropBank ARG1 role for the predicate 'grade', as ARG1 is typically the entity performing the grading, not the one being graded."
grade,student,ARG0,"grader, evaluator","recipient of the grade, one whose work or performance is being evaluated","Poor fit. The ARG0 role for 'grade' typically refers to the grader or evaluator, not the recipient of the grade."
grade,student,ARG1,The entity receiving the grade or being evaluated,"The argument 'student' is typically the entity being evaluated or receiving a grade, aligning well with the expected role of ARG1 in the context of the predicate 'grade'.","The argument 'student' fits very well as the PropBank ARG1 role for the predicate 'grade', as it directly corresponds to the entity being evaluated or receiving a grade."
grade,teacher,ARG0,"grader, evaluator","authority, evaluator, responsible for assessing or judging performance or quality","Highly suitable, as a teacher typically acts as an evaluator or grader in educational contexts."
grade,teacher,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The argument 'teacher' has the property of being an agent capable of performing the action of grading, typically evaluating or assessing students' work.","The argument 'teacher' fits very well with the PropBank ARG1 role for the predicate 'grade', as it embodies the agent who performs the action of grading, aligning with the expected properties of ARG1 as the grader."
grade,undergraduate,ARG0,"grader, evaluator","entity being graded, recipient of a grade","Poor fit. ARG0 typically refers to the grader or evaluator, not the entity being graded."
grade,undergraduate,ARG1,"The entity that performs the action of grading, typically a teacher or an automated system.","The argument 'undergraduate' refers to a type of student, indicating the level of education or the stage in an academic career. It does not directly perform the action of grading but is more likely to be the recipient of the action or related to the context in which grading occurs.","Poorly, as ARG1 typically refers to the entity performing the action of grading, not the recipient or context of the action."
grasp,child,ARG0,"The PropBank ARG0 role for the predicate 'grasp' should have the properties of being the entity that is doing the grasping, typically a person or an agent capable of performing the action.","The argument 'child' has the properties of being a potential agent capable of performing the action of grasping, implying the ability to understand or physically hold something.","The argument 'child' fits well into the PropBank ARG0 role for the predicate 'grasp' as it possesses the necessary properties of being an agent capable of performing the action, either in the physical sense of holding or in the metaphorical sense of understanding."
grasp,child,ARG1,"The PropBank ARG1 role for the predicate 'grasp' typically refers to the entity doing the grasping, which is usually an animate agent such as a person or an animal capable of performing the action of grasping with some part of their body, often hands or paws.","The argument 'child' has the properties of being animate, capable of performing actions, and potentially able to grasp objects with their hands or fingers, fitting the typical agent role in the action denoted by the predicate 'grasp'.",The argument 'child' fits well with the PropBank ARG1 role for the predicate 'grasp' as it possesses the necessary properties of being an animate agent capable of performing the action of grasping.
grasp,hammer,ARG0,"The PropBank ARG0 role for the predicate 'grasp' should have properties indicating an agent or entity performing the action of grasping, typically a person, animal, or a mechanized entity capable of performing a grasping action.","The argument 'hammer' has properties relevant to being an object that can be grasped or held, typically by an agent performing the action of grasping.","The argument 'hammer' does not fit the PropBank ARG0 role for the predicate 'grasp' because ARG0 is typically an agent performing the action, whereas 'hammer' is an object that would be acted upon, making it more suitable for a role like ARG1."
grasp,hammer,ARG1,"The PropBank ARG1 role for the predicate 'grasp' typically refers to the entity doing the grasping, which is usually an animate agent such as a person or an animal. This role should have properties indicating the ability to perform an action, specifically the action of grasping or holding something with the hands or another part of the body.","The argument 'hammer' has properties relevant to being an object that can be grasped or held, typically by an animate agent such as a person. It is a tangible, physical object, often used as a tool, implying it has a form and size suitable for being manipulated by hands.","The argument 'hammer' does not fit the PropBank ARG1 role for the predicate 'grasp' because ARG1 typically refers to the entity doing the grasping, which should be an animate agent, not the object being grasped."
grasp,reporter,ARG0,"The PropBank ARG0 role for the predicate 'grasp' should have properties indicating the entity that is doing the grasping, typically an animate agent such as a person or an animal.","The argument 'reporter' has properties of being animate, likely human, and capable of performing actions, specifically the action of grasping either in the literal sense of physically holding or in the metaphorical sense of understanding.","The argument 'reporter' fits well with the PropBank ARG0 role for the predicate 'grasp' as it possesses the necessary properties of being an animate, likely human agent capable of performing the action of grasping, either physically or metaphorically."
grasp,reporter,ARG1,"The PropBank ARG1 role for the predicate 'grasp' typically refers to the entity doing the grasping, which is usually a person or an agent capable of performing the action.","The argument 'reporter' has the relevant properties of being an animate entity, capable of performing actions, and specifically, capable of grasping something either physically or metaphorically (understanding).","The argument 'reporter' fits well with the PropBank ARG1 role for the predicate 'grasp' as it is an animate entity capable of performing the action of grasping, either in a physical or metaphorical sense."
grow,crops,ARG0,"The PropBank ARG0 role for the predicate 'grow' typically refers to the entity that is growing or the agent causing something to grow. This can be a living organism increasing in size or quantity, or an entity causing the increase.","The argument 'crops' refers to entities that are being increased in size or quantity, typically through agricultural activities. They are the patient or theme of the growing process, usually implying that they are being cultivated or nurtured to grow.","The argument 'crops' does not typically fit the PropBank ARG0 role for the predicate 'grow' as ARG0 is generally the agent causing growth, whereas 'crops' are more fittingly described as the entity that grows (ARG1), not the agent causing the growth."
grow,crops,ARG1,"The PropBank ARG1 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or quality. This can be a plant, animal, person, or even an abstract concept like an economy or business.","The argument 'crops' refers to plants that are cultivated for food or other agricultural purposes. As an argument of 'grow', 'crops' have the relevant properties of being living organisms that can increase in size, number, or yield under suitable conditions.","The argument 'crops' fits very well into the PropBank ARG1 role for the predicate 'grow', as it directly aligns with the expected properties of an entity that increases in size, quantity, or quality. In the context of 'grow', 'crops' are the entities that are being cultivated and are expected to increase in size or yield."
grow,flowers,ARG0,"The PropBank ARG0 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or quality. This can be a living organism, a part of an organism, or even an abstract concept, depending on the context of the sentence.","The argument 'flowers' refers to living organisms that are capable of growth through processes like photosynthesis. They can increase in size, bloom, and multiply, fitting well with the action described by the predicate 'grow'.","The argument 'flowers' fits well as the PropBank ARG0 for the predicate 'grow', as it denotes entities that are capable of the action of growing, aligning with the expected properties of the ARG0 role, which involves being the grower or the source of growth."
grow,flowers,ARG1,"The PropBank ARG1 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or quality. This can be a plant, animal, person, or even an abstract concept such as an economy or business.","The argument 'flowers' has the properties of being living organisms capable of growth in size and development over time, fitting well with the predicate 'grow' as they can increase in size, bloom, and mature.","The argument 'flowers' fits very well with the PropBank ARG1 role for the predicate 'grow', as it directly aligns with the expected properties of an entity that increases in size, quantity, or quality over time."
grow,pigs,ARG0,"The PropBank ARG0 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or developing. This can be a living organism, a part of an organism, or even an abstract entity such as a business or economy.",The argument 'pigs' refers to living organisms that are capable of physical growth in size or weight. This makes them a suitable ARG0 (agent or entity that grows) for the predicate 'grow' in contexts where the focus is on biological growth.,"The argument 'pigs' fits well with the PropBank ARG0 role for the predicate 'grow', as it denotes living organisms that are capable of growth in size or weight, aligning with the expected properties of an entity that grows."
grow,pigs,ARG1,"The PropBank ARG1 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or quality. This can be a plant, animal, person, or even an abstract concept such as an economy or a business.","The argument 'pigs' refers to living organisms that are capable of physical growth in size or weight. This fits well with the typical use of the predicate 'grow', as it implies an increase in physical dimensions or development over time.","The argument 'pigs' fits very well into the PropBank ARG1 role for the predicate 'grow', as it directly aligns with the expectation of an entity increasing in size, which is a core characteristic of living organisms such as pigs."
grow,rabbits,ARG0,"The PropBank ARG0 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, or quality. This can be a plant, person, organization, or any entity capable of growth.","The argument 'rabbits' refers to living organisms capable of physical growth. They can increase in size and number, fitting the typical subject role for the predicate 'grow'.","The argument 'rabbits' fits well with the PropBank ARG0 role for the predicate 'grow', as it denotes entities that are capable of physical growth in size or increase in number, which aligns with the expected properties of ARG0 for this predicate."
grow,rabbits,ARG1,"The PropBank ARG1 role for the predicate 'grow' typically refers to the entity that is increasing in size, quantity, quality, or strength. This can be a plant, animal, person, or even an abstract concept such as an economy or business.",The argument 'rabbits' refers to living organisms that are capable of physical growth in size or number.,"The argument 'rabbits' fits well with the PropBank ARG1 role for the predicate 'grow', as it denotes entities that can increase in size or number, aligning with the expected properties of ARG1 for this predicate."
haunt,ghost,ARG0,"The entity that is doing the haunting, typically a ghost, spirit, or supernatural being.","The argument 'ghost' has the properties of being an entity capable of haunting, typically characterized as a supernatural being or spirit.","The argument 'ghost' fits perfectly as the PropBank ARG0 role for the predicate 'haunt', as it embodies the entity that is doing the haunting, aligning with the expected characteristics of ARG0 for this predicate."
haunt,ghost,ARG1,entity or location being haunted,entity capable of haunting,Poor fit. 'Ghost' fits better as the agent doing the haunting (typically ARG0) rather than the entity or location being haunted (ARG1).
haunt,memory,ARG0,"The entity that is doing the haunting, typically a ghost, spirit, or supernatural being.","The argument 'memory' can be metaphorically understood as the entity that persistently occupies or preoccupies someone's thoughts or mind, similar to how a ghost or spirit might occupy a place.","The argument 'memory' does not fit the PropBank ARG0 role for the predicate 'haunt', as ARG0 typically refers to the entity doing the haunting, which would be a ghost, spirit, or similar entity, not a memory. However, in a metaphorical or non-literal use, 'memory' could be seen as the cause of a haunting effect on someone's mind, but this interpretation stretches the conventional assignment of roles."
haunt,memory,ARG1,entity or location being haunted,"abstract entity capable of being recurrently remembered or thought of, often causing distress or unease","Metaphorically appropriate, as ARG1 typically denotes the entity being haunted, and 'memory' can be conceptually haunted in a figurative sense, indicating a strong, albeit non-literal, semantic fit."
haunt,salesman,ARG0,"The ARG0 of 'haunt' typically refers to the entity (often a ghost, spirit, or supernatural being) that is visiting or inhabiting a place regularly or frequently, causing fear or discomfort.","The argument 'salesman' as ARG0 for the predicate 'haunt' is metaphorical, suggesting the salesman frequently visits or is persistently present in a place, possibly in an annoying or unwelcome manner.","The argument 'salesman' fits the PropBank ARG0 role for the predicate 'haunt' metaphorically, indicating a persistent and possibly unwelcome presence, rather than a literal ghostly or supernatural entity."
haunt,salesman,ARG1,"The ARG1 of 'haunt' typically refers to the entity (ghost, spirit, memory, etc.) that is doing the haunting.","The argument 'salesman' as ARG1 for the predicate 'haunt' is atypical, as it implies a living person or profession is doing the haunting, which diverges from the conventional understanding of haunting involving supernatural entities. However, metaphorically, it could suggest the persistent, troubling presence or memory of a salesman.","Metaphorically acceptable but unconventional. The typical ARG1 for 'haunt' involves supernatural entities or memories, not living individuals or professions. The fit is metaphorical, indicating a persistent, troubling presence rather than a literal haunting."
haunt,woman,ARG0,"The ARG0 of 'haunt' typically refers to the entity (often a ghost, spirit, or supernatural being) that is visiting or inhabiting a place regularly or frequently, causing fear or discomfort.","The argument 'woman' can possess properties such as being the entity that is visiting or inhabiting a place regularly or frequently, potentially causing fear or discomfort, if interpreted as the subject (ARG0) of 'haunt'. Alternatively, if interpreted as the object (ARG1), the 'woman' could be the one experiencing the haunting, implying vulnerability or distress.","The argument 'woman' fits the PropBank ARG0 role for the predicate 'haunt' if interpreted as the entity causing the haunting, though this is less typical unless contextualized in a narrative where the 'woman' is a ghost, spirit, or supernatural being. Without such context, the fit might be considered atypical or requiring additional information for a conventional interpretation."
haunt,woman,ARG1,entity or location being haunted,The argument 'woman' has the property of being an entity that can experience or be subjected to haunting.,"The argument 'woman' fits well as PropBank ARG1 for the predicate 'haunt', as it represents an entity that can be haunted, aligning with the expected properties of ARG1 for this predicate."
help,assistant,ARG0,The PropBank ARG0 role for the predicate 'help' typically refers to the helper or the agent who provides assistance.,"The argument 'assistant' inherently possesses the properties of being an agent capable of providing assistance or support, aligning well with the expected characteristics of the ARG0 role for the predicate 'help', which involves the entity performing the action of helping.","The argument 'assistant' fits very well into the PropBank ARG0 role for the predicate 'help', as it directly corresponds to the role of an agent who provides assistance or support."
help,assistant,ARG1,The ARG1 of 'help' typically refers to the entity receiving help or the beneficiary of the action.,"The argument 'assistant' has properties relevant to being a potential recipient of help, implying an entity capable of benefiting from assistance or support in a task or situation.","The argument 'assistant' fits well with the PropBank ARG1 role for the predicate 'help', as it denotes an entity that can receive or benefit from assistance, aligning with the expected properties of a beneficiary in the context of help."
help,cause,ARG0,The ARG0 role for the predicate 'help' typically refers to the helper or the agent who provides assistance.,"The argument 'cause' does not directly align with typical properties of arguments for the predicate 'help'. 'Cause' generally refers to a reason or a factor that brings about an effect, rather than an agent (ARG0) who provides assistance or a beneficiary (ARG1) who receives it. Therefore, without additional context, 'cause' lacks the properties of being an agent or a beneficiary, which are more directly associated with the roles ARG0 and ARG1 in the context of 'help'.","The argument 'cause' does not fit well with the PropBank ARG0 role for the predicate 'help', as ARG0 typically refers to an agent who provides assistance, whereas 'cause' refers to a reason or factor leading to an effect, not an agent performing an action."
help,cause,ARG1,"The PropBank ARG1 role for the predicate 'help' typically refers to the entity receiving help or the beneficiary of the action. This role is usually filled by a noun or pronoun that represents the person, group, or entity that is being helped.","The argument 'cause' does not directly align with the typical properties expected for ARG1 of 'help', as it does not inherently denote an entity receiving help or benefiting from the action. Instead, 'cause' suggests a reason or purpose, which does not match the expected semantic role of a beneficiary or recipient of help.","The argument 'cause' fits poorly with the PropBank ARG1 role for the predicate 'help', as ARG1 typically denotes the entity receiving help, whereas 'cause' implies a reason or purpose rather than a recipient."
help,fireman,ARG0,The PropBank ARG0 role for the predicate 'help' typically refers to the helper or the agent who provides assistance.,"The argument 'fireman' has properties relevant to being an agent capable of providing assistance or aid, embodying the role of a helper.","The argument 'fireman' fits very well into the PropBank ARG0 role for the predicate 'help', as it embodies the characteristics of an agent or helper capable of providing assistance."
help,fireman,ARG1,"The ARG1 of 'help' typically refers to the entity receiving assistance or support. This entity can be a person, a group of people, an organization, or even an animal, depending on the context in which 'help' is used.","The argument 'fireman' has the relevant properties of being a potential agent providing assistance or support. As a profession, a fireman is typically associated with rescue operations and emergency response, making the role highly relevant as either the giver or receiver of help in various contexts.","The argument 'fireman' fits well with the PropBank ARG1 role for the predicate 'help' as the entity receiving assistance or support, although it is more commonly associated with providing help. The fit is context-dependent but generally strong due to the fireman's role in emergency and assistance scenarios."
help,gardener,ARG0,The PropBank ARG0 role for the predicate 'help' typically refers to the helper or the agent who provides assistance.,"The argument 'gardener' has properties relevant to being an agent or actor capable of providing assistance, likely in contexts related to gardening or plant care.","The argument 'gardener' fits well into the PropBank ARG0 role for the predicate 'help' as it denotes an agent capable of providing assistance, specifically in a context that could involve gardening or related activities."
help,gardener,ARG1,"The ARG1 role for the predicate 'help' typically refers to the entity receiving help or the beneficiary of the action. This role is usually filled by a person, group, or organization that is being assisted or supported in some way.","The argument 'gardener' has the relevant property of being a potential beneficiary of the action, implying a person or entity capable of receiving assistance or support in the context of gardening tasks or related activities.","The argument 'gardener' fits well with the PropBank ARG1 role for the predicate 'help', as it represents an entity (a person in this case) that can receive assistance or support, aligning with the expected properties of a beneficiary in the context of the action 'help'."
help,victim,ARG0,The PropBank ARG0 role for the predicate 'help' typically refers to the helper or the agent who provides assistance.,"The argument 'victim' has properties relevant to being the recipient of assistance or aid, implying a situation where the 'victim' is in need or distress and requires help.","The argument 'victim' does not typically fit the PropBank ARG0 role for the predicate 'help' as ARG0 is usually the helper or agent providing assistance, whereas 'victim' implies someone who receives help or is in need of assistance."
help,victim,ARG1,"The ARG1 of 'help' typically refers to the entity receiving assistance or support. This entity can be a person, a group of people, an organization, or even an animal, depending on the context in which 'help' is used.","The argument 'victim' implies an entity that has suffered harm, loss, or is in a state of distress, making it a suitable candidate for receiving assistance or support, which aligns well with the semantic role of ARG1 in the context of the predicate 'help'.","The argument 'victim' fits very well into the PropBank ARG1 role for the predicate 'help', as it denotes an entity that is in need of assistance, which is the core requirement for the ARG1 role in this context."
hire,applicant,ARG0,employer or entity that hires,potential employee or candidate for a position,"The argument 'applicant' does not fit the PropBank ARG0 role for the predicate 'hire' because ARG0 typically refers to the employer or entity that hires, not the individual being hired."
hire,applicant,ARG1,The ARG1 of 'hire' typically refers to the employer or entity that is doing the hiring.,"The argument 'applicant' has the relevant property of being the entity that is applying for a position or role, potentially to be hired by the employer. However, it is more closely aligned with the role of what is being hired or the target of the hiring action, rather than the agent doing the hiring.","The argument 'applicant' does not fit well with the PropBank ARG1 role for the predicate 'hire', as ARG1 typically refers to the employer or entity doing the hiring, not the individual being hired or applying for a position."
hire,boss,ARG0,The ARG0 role for the predicate 'hire' typically refers to the employer or entity that is doing the hiring.,The argument 'boss' has the relevant property of being a potential employer or entity responsible for making hiring decisions.,"The argument 'boss' fits well with the PropBank ARG0 role for the predicate 'hire', as it embodies the characteristics of an employer or entity responsible for hiring."
hire,boss,ARG1,The ARG1 of 'hire' typically refers to the employer or entity that is doing the hiring.,The argument 'boss' has the property of being a potential employer or entity responsible for hiring.,"The argument 'boss' fits well with the PropBank ARG1 role for the predicate 'hire', as it aligns with the property of being the employer or entity responsible for the hiring process."
hire,chairman,ARG0,"The PropBank ARG0 role for the predicate 'hire' should have the properties of being the hirer or employer, the entity that initiates the hiring process.","The argument 'chairman' has the properties of being a potential hirer or employer, typically someone in a position of authority within an organization who has the capacity to hire personnel.","The argument 'chairman' fits well with the PropBank ARG0 role for the predicate 'hire', as it embodies the properties of being the hirer or employer, someone with the authority and capacity to initiate the hiring process."
